Date,State,Confirmed Cases,Predicted Cases
9/10/2020,OR,187,321 
9/11/2020,OR,227,323 
9/12/2020,OR,268,325 
9/13/2020,OR,181,327 
9/14/2020,OR,151,324 
9/15/2020,OR,176,324 
9/16/2020,OR,192,326 
9/17/2020,OR,212,329 
9/18/2020,OR,283,335 
9/19/2020,OR,249,338 
9/20/2020,OR,202,341 
9/21/2020,OR,197,339 
9/22/2020,OR,324,333 
9/23/2020,OR,190,328 
9/24/2020,OR,356,327 
9/25/2020,OR,459,329 
9/26/2020,OR,253,332 
9/27/2020,OR,239,335 
9/28/2020,OR,175,336 
9/29/2020,OR,302,337 
9/30/2020,OR,257,337 
10/1/2020,OR,311,337 
10/2/2020,OR,315,338 
10/3/2020,OR,332,338 
10/4/2020,OR,259,337 
10/5/2020,OR,285,334 
10/6/2020,OR,291,330 
10/7/2020,OR,299,329 
10/8/2020,OR,475,332 
10/9/2020,OR,417,337 
10/10/2020,OR,387,342 
10/11/2020,OR,338,346 
10/12/2020,OR,209,347 
10/13/2020,OR,316,349 
10/14/2020,OR,387,349 
10/15/2020,OR,361,348 
10/16/2020,OR,411,352 
10/17/2020,OR,369,353 
10/18/2020,OR,216,350 
10/19/2020,OR,267,344 
10/20/2020,OR,350,336 
10/21/2020,OR,309,330 
10/22/2020,OR,367,326 
10/23/2020,OR,532,321 
10/24/2020,OR,382,316 
10/25/2020,OR,362,309 
10/26/2020,OR,353,300 
10/27/2020,OR,367,292 
10/28/2020,OR,407,287 
10/29/2020,OR,0,283 
10/30/2020,OR,0,280 
10/31/2020,OR,0,277 
1/21/2020,PA,0,1 
1/22/2020,PA,0,1 
1/23/2020,PA,0,1 
1/24/2020,PA,0,1 
1/25/2020,PA,0,1 
1/26/2020,PA,0,1 
1/27/2020,PA,0,1 
1/28/2020,PA,0,1 
1/29/2020,PA,0,1 
1/30/2020,PA,0,1 
1/31/2020,PA,0,1 
2/1/2020,PA,0,1 
2/2/2020,PA,0,1 
2/3/2020,PA,0,1 
2/4/2020,PA,0,1 
2/5/2020,PA,0,1 
2/6/2020,PA,0,1 
2/7/2020,PA,0,1 
2/8/2020,PA,0,1 
2/9/2020,PA,0,1 
2/10/2020,PA,0,1 
2/11/2020,PA,0,1 
2/12/2020,PA,0,1 
2/13/2020,PA,0,1 
2/14/2020,PA,0,1 
2/15/2020,PA,0,1 
2/16/2020,PA,0,1 
2/17/2020,PA,0,1 
2/18/2020,PA,0,1 
2/19/2020,PA,0,1 
2/20/2020,PA,0,1 
2/21/2020,PA,0,1 
2/22/2020,PA,0,1 
2/23/2020,PA,0,1 
2/24/2020,PA,0,1 
2/25/2020,PA,0,1 
2/26/2020,PA,0,1 
2/27/2020,PA,0,1 
2/28/2020,PA,0,1 
2/29/2020,PA,0,1 
3/1/2020,PA,0,1 
3/2/2020,PA,0,1 
3/3/2020,PA,0,1 
3/4/2020,PA,0,1 
3/5/2020,PA,0,1 
3/6/2020,PA,2,3 
3/7/2020,PA,2,3 
3/8/2020,PA,2,4 
3/9/2020,PA,4,5 
3/10/2020,PA,2,6 
3/11/2020,PA,4,7 
3/12/2020,PA,6,10 
3/13/2020,PA,19,12 
3/14/2020,PA,6,14 
3/15/2020,PA,21,18 
3/16/2020,PA,13,23 
3/17/2020,PA,20,28 
3/18/2020,PA,38,36 
3/19/2020,PA,48,46 
3/20/2020,PA,82,55 
3/21/2020,PA,119,69 
3/22/2020,PA,116,84 
3/23/2020,PA,140,99 
3/24/2020,PA,207,120 
3/25/2020,PA,300,149 
3/26/2020,PA,539,187 
3/27/2020,PA,527,214 
3/28/2020,PA,598,249 
3/29/2020,PA,626,293 
3/30/2020,PA,715,367 
3/31/2020,PA,841,446 
4/1/2020,PA,808,527 
4/2/2020,PA,1216,613 
4/3/2020,PA,1399,678 
4/4/2020,PA,1690,784 
4/5/2020,PA,1480,793 
4/6/2020,PA,1485,790 
4/7/2020,PA,1507,791 
4/8/2020,PA,1832,795 
4/9/2020,PA,1965,789 
4/10/2020,PA,1749,764 
4/11/2020,PA,1646,728 
4/12/2020,PA,1181,692 
4/13/2020,PA,1340,670 
4/14/2020,PA,1296,634 
4/15/2020,PA,1213,607 
4/16/2020,PA,1510,619 
4/17/2020,PA,1807,611 
4/18/2020,PA,1621,600 
4/19/2020,PA,1250,585 
4/20/2020,PA,1013,553 
4/21/2020,PA,1379,526 
4/22/2020,PA,1379,516 
4/23/2020,PA,1571,518 
4/24/2020,PA,1964,517 
4/25/2020,PA,1328,501 
4/26/2020,PA,1083,486 
4/27/2020,PA,1019,475 
4/28/2020,PA,1595,455 
4/29/2020,PA,868,444 
4/30/2020,PA,2033,466 
5/1/2020,PA,1540,425 
5/2/2020,PA,1307,408 
5/3/2020,PA,1008,398 
5/4/2020,PA,913,386 
5/5/2020,PA,975,392 
5/6/2020,PA,1022,398 
5/7/2020,PA,1160,406 
5/8/2020,PA,1352,412 
5/9/2020,PA,1160,417 
5/10/2020,PA,1376,409 
5/11/2020,PA,520,396 
5/12/2020,PA,850,381 
5/13/2020,PA,787,369 
5/14/2020,PA,964,360 
5/15/2020,PA,1020,358 
5/16/2020,PA,1050,353 
5/17/2020,PA,517,346 
5/18/2020,PA,931,338 
5/19/2020,PA,728,332 
5/20/2020,PA,747,332 
5/21/2020,PA,1101,330 
5/22/2020,PA,1053,327 
5/23/2020,PA,797,327 
5/24/2020,PA,554,327 
5/25/2020,PA,700,324 
5/26/2020,PA,517,318 
5/27/2020,PA,773,321 
5/28/2020,PA,666,331 
5/29/2020,PA,761,336 
5/30/2020,PA,716,338 
5/31/2020,PA,429,336 
6/1/2020,PA,516,325 
6/2/2020,PA,581,312 
6/3/2020,PA,556,302 
6/4/2020,PA,557,300 
6/5/2020,PA,480,296 
6/6/2020,PA,599,297 
6/7/2020,PA,494,301 
6/8/2020,PA,431,305 
6/9/2020,PA,532,306 
6/10/2020,PA,446,312 
6/11/2020,PA,534,318 
6/12/2020,PA,634,319 
6/13/2020,PA,410,318 
6/14/2020,PA,313,321 
6/15/2020,PA,386,320 
6/16/2020,PA,390,316 
6/17/2020,PA,310,310 
6/18/2020,PA,393,305 
6/19/2020,PA,508,301 
6/20/2020,PA,390,300 
6/21/2020,PA,346,299 
6/22/2020,PA,642,296 
6/23/2020,PA,617,293 
6/24/2020,PA,492,291 
6/25/2020,PA,455,303 
6/26/2020,PA,720,323 
6/27/2020,PA,450,348 
6/28/2020,PA,385,369 
6/29/2020,PA,768,393 
6/30/2020,PA,673,419 
7/1/2020,PA,638,445 
7/2/2020,PA,839,472 
7/3/2020,PA,715,495 
7/4/2020,PA,504,526 
7/5/2020,PA,481,557 
7/6/2020,PA,784,589 
7/7/2020,PA,799,624 
7/8/2020,PA,831,664 
7/9/2020,PA,817,712 
7/10/2020,PA,940,760 
7/11/2020,PA,678,808 
7/12/2020,PA,542,843 
7/13/2020,PA,584,867 
7/14/2020,PA,982,899 
7/15/2020,PA,1001,934 
7/16/2020,PA,808,979 
7/17/2020,PA,1003,1032 
7/18/2020,PA,608,1094 
7/19/2020,PA,604,1169 
7/20/2020,PA,1114,1208 
7/21/2020,PA,962,1206 
7/22/2020,PA,807,1172 
7/23/2020,PA,886,1110 
7/24/2020,PA,1189,1063 
7/25/2020,PA,779,1033 
7/26/2020,PA,652,996 
7/27/2020,PA,1222,961 
7/28/2020,PA,1134,926 
7/29/2020,PA,855,900 
7/30/2020,PA,869,867 
7/31/2020,PA,934,834 
8/1/2020,PA,681,805 
8/2/2020,PA,570,791 
8/3/2020,PA,899,778 
8/4/2020,PA,828,766 
8/5/2020,PA,727,750 
8/6/2020,PA,802,735 
8/7/2020,PA,784,712 
8/8/2020,PA,588,691 
8/9/2020,PA,646,665 
8/10/2020,PA,957,649 
8/11/2020,PA,792,630 
8/12/2020,PA,904,615 
8/13/2020,PA,985,594 
8/14/2020,PA,824,572 
8/15/2020,PA,757,557 
8/16/2020,PA,544,549 
8/17/2020,PA,611,546 
8/18/2020,PA,600,545 
8/19/2020,PA,664,540 
8/20/2020,PA,786,526 
8/21/2020,PA,725,510 
8/22/2020,PA,699,496 
8/23/2020,PA,519,484 
8/24/2020,PA,567,471 
8/25/2020,PA,557,459 
8/26/2020,PA,520,446 
8/27/2020,PA,635,438 
8/28/2020,PA,866,433 
8/29/2020,PA,752,435 
8/30/2020,PA,561,441 
8/31/2020,PA,703,456 
9/1/2020,PA,751,476 
9/2/2020,PA,986,496 
9/3/2020,PA,1001,514 
9/4/2020,PA,959,523 
9/5/2020,PA,764,531 
9/6/2020,PA,601,541 
9/7/2020,PA,756,555 
9/8/2020,PA,533,574 
9/9/2020,PA,867,598 
9/10/2020,PA,677,629 
9/11/2020,PA,1009,648 
9/12/2020,PA,891,675 
9/13/2020,PA,0,707 
9/14/2020,PA,1409,737 
9/15/2020,PA,1037,759 
9/16/2020,PA,808,776 
9/17/2020,PA,924,794 
9/18/2020,PA,747,794 
9/19/2020,PA,701,801 
9/20/2020,PA,663,811 
9/21/2020,PA,805,821 
9/22/2020,PA,783,835 
9/23/2020,PA,861,846 
9/24/2020,PA,848,853 
9/25/2020,PA,830,846 
9/26/2020,PA,886,815 
9/27/2020,PA,833,821 
9/28/2020,PA,872,839 
9/29/2020,PA,1577,861 
9/30/2020,PA,916,891 
10/1/2020,PA,943,925 
10/2/2020,PA,1192,949 
10/3/2020,PA,0,982 
10/4/2020,PA,1891,1031 
10/5/2020,PA,965,1084 
10/6/2020,PA,1129,1145 
10/7/2020,PA,1295,1210 
10/8/2020,PA,1421,1306 
10/9/2020,PA,1381,1342 
10/10/2020,PA,1452,1386 
10/11/2020,PA,1016,1431 
10/12/2020,PA,1024,1478 
10/13/2020,PA,1829,1531 
10/14/2020,PA,1283,1595 
10/15/2020,PA,1546,1671 
10/16/2020,PA,1683,1688 
10/17/2020,PA,1485,1759 
10/18/2020,PA,1102,1859 
10/19/2020,PA,1670,1970 
10/20/2020,PA,1546,2095 
10/21/2020,PA,1359,2233 
10/22/2020,PA,2054,2371 
10/23/2020,PA,2258,2421 
10/24/2020,PA,1711,2471 
10/25/2020,PA,1386,2538 
10/26/2020,PA,2492,2671 
10/27/2020,PA,2272,2755 
10/28/2020,PA,2332,2833 
10/29/2020,PA,0,2916 
10/30/2020,PA,0,2922 
10/31/2020,PA,0,2974 
1/21/2020,KS,0,0 
1/22/2020,KS,0,0 
1/23/2020,KS,0,0 
1/24/2020,KS,0,0 
1/25/2020,KS,0,0 
1/26/2020,KS,0,0 
1/27/2020,KS,0,0 
1/28/2020,KS,0,0 
1/29/2020,KS,0,0 
1/30/2020,KS,0,0 
1/31/2020,KS,0,0 
2/1/2020,KS,0,0 
2/2/2020,KS,0,0 
2/3/2020,KS,0,0 
2/4/2020,KS,0,0 
2/5/2020,KS,0,0 
2/6/2020,KS,0,0 
2/7/2020,KS,0,0 
2/8/2020,KS,0,0 
2/9/2020,KS,0,0 
2/10/2020,KS,0,0 
2/11/2020,KS,0,0 
2/12/2020,KS,0,0 
2/13/2020,KS,0,0 
2/14/2020,KS,0,0 
2/15/2020,KS,0,0 
2/16/2020,KS,0,0 
2/17/2020,KS,0,0 
2/18/2020,KS,0,0 
2/19/2020,KS,0,0 
2/20/2020,KS,0,0 
2/21/2020,KS,0,0 
2/22/2020,KS,0,0 
2/23/2020,KS,0,0 
2/24/2020,KS,0,0 
2/25/2020,KS,0,0 
2/26/2020,KS,0,0 
2/27/2020,KS,0,0 
2/28/2020,KS,0,0 
2/29/2020,KS,0,0 
3/1/2020,KS,0,0 
3/2/2020,KS,0,0 
3/3/2020,KS,0,0 
3/4/2020,KS,0,0 
3/5/2020,KS,0,0 
3/6/2020,KS,0,0 
3/7/2020,KS,1,0 
3/8/2020,KS,0,0 
3/9/2020,KS,0,0 
3/10/2020,KS,0,0 
3/11/2020,KS,0,0 
3/12/2020,KS,4,0 
3/13/2020,KS,1,0 
3/14/2020,KS,2,0 
3/15/2020,KS,1,0 
3/16/2020,KS,2,2 
3/17/2020,KS,6,3 
3/18/2020,KS,5,3 
3/19/2020,KS,13,3 
3/20/2020,KS,14,3 
3/21/2020,KS,8,3 
3/22/2020,KS,9,4 
3/23/2020,KS,16,4 
3/24/2020,KS,20,5 
3/25/2020,KS,32,5 
3/26/2020,KS,39,6 
3/27/2020,KS,40,7 
3/28/2020,KS,59,8 
3/29/2020,KS,61,9 
3/30/2020,KS,41,10 
3/31/2020,KS,61,11 
4/1/2020,KS,54,11 
4/2/2020,KS,65,12 
4/3/2020,KS,71,12 
4/4/2020,KS,77,13 
4/5/2020,KS,67,13 
4/6/2020,KS,85,13 
4/7/2020,KS,51,13 
4/8/2020,KS,150,13 
4/9/2020,KS,61,12 
4/10/2020,KS,64,12 
4/11/2020,KS,102,12 
4/12/2020,KS,55,12 
4/13/2020,KS,47,11 
4/14/2020,KS,56,10 
4/15/2020,KS,63,11 
4/16/2020,KS,92,11 
4/17/2020,KS,137,12 
4/18/2020,KS,88,12 
4/19/2020,KS,77,12 
4/20/2020,KS,133,13 
4/21/2020,KS,84,13 
4/22/2020,KS,177,12 
4/23/2020,KS,335,13 
4/24/2020,KS,216,13 
4/25/2020,KS,249,13 
4/26/2020,KS,107,13 
4/27/2020,KS,209,13 
4/28/2020,KS,194,13 
4/29/2020,KS,210,13 
4/30/2020,KS,494,13 
5/1/2020,KS,205,13 
5/2/2020,KS,353,12 
5/3/2020,KS,314,13 
5/4/2020,KS,208,13 
5/5/2020,KS,242,13 
5/6/2020,KS,266,13 
5/7/2020,KS,347,13 
5/8/2020,KS,511,14 
5/9/2020,KS,172,14 
5/10/2020,KS,122,14 
5/11/2020,KS,116,15 
5/12/2020,KS,191,14 
5/13/2020,KS,200,15 
5/14/2020,KS,116,15 
5/15/2020,KS,338,16 
5/16/2020,KS,53,16 
5/17/2020,KS,7,17 
5/18/2020,KS,373,17 
5/19/2020,KS,49,17 
5/20/2020,KS,173,18 
5/21/2020,KS,110,18 
5/22/2020,KS,297,18 
5/23/2020,KS,51,17 
5/24/2020,KS,16,17 
5/25/2020,KS,137,16 
5/26/2020,KS,80,15 
5/27/2020,KS,101,15 
5/28/2020,KS,60,15 
5/29/2020,KS,313,14 
5/30/2020,KS,21,14 
5/31/2020,KS,31,14 
6/1/2020,KS,225,14 
6/2/2020,KS,40,14 
6/3/2020,KS,138,14 
6/4/2020,KS,51,15 
6/5/2020,KS,161,15 
6/6/2020,KS,24,16 
6/7/2020,KS,32,17 
6/8/2020,KS,175,18 
6/9/2020,KS,62,19 
6/10/2020,KS,145,20 
6/11/2020,KS,53,21 
6/12/2020,KS,168,22 
6/13/2020,KS,43,22 
6/14/2020,KS,52,23 
6/15/2020,KS,269,23 
6/16/2020,KS,53,24 
6/17/2020,KS,232,24 
6/18/2020,KS,85,25 
6/19/2020,KS,282,25 
6/20/2020,KS,50,26 
6/21/2020,KS,40,28 
6/22/2020,KS,318,28 
6/23/2020,KS,83,29 
6/24/2020,KS,451,30 
6/25/2020,KS,97,31 
6/26/2020,KS,522,32 
6/27/2020,KS,38,33 
6/28/2020,KS,249,35 
6/29/2020,KS,552,36 
6/30/2020,KS,61,38 
7/1/2020,KS,513,38 
7/2/2020,KS,84,40 
7/3/2020,KS,789,41 
7/4/2020,KS,150,43 
7/5/2020,KS,124,45 
7/6/2020,KS,793,47 
7/7/2020,KS,75,48 
7/8/2020,KS,650,51 
7/9/2020,KS,224,53 
7/10/2020,KS,768,54 
7/11/2020,KS,184,56 
7/12/2020,KS,312,59 
7/13/2020,KS,970,60 
7/14/2020,KS,82,63 
7/15/2020,KS,810,65 
7/16/2020,KS,116,68 
7/17/2020,KS,926,70 
7/18/2020,KS,39,73 
7/19/2020,KS,221,75 
7/20/2020,KS,1085,75 
7/21/2020,KS,62,76 
7/22/2020,KS,770,76 
7/23/2020,KS,142,77 
7/24/2020,KS,885,77 
7/25/2020,KS,61,78 
7/26/2020,KS,185,79 
7/27/2020,KS,790,79 
7/28/2020,KS,55,81 
7/29/2020,KS,683,82 
7/30/2020,KS,67,82 
7/31/2020,KS,877,81 
8/1/2020,KS,26,79 
8/2/2020,KS,194,79 
8/3/2020,KS,859,78 
8/4/2020,KS,59,77 
8/5/2020,KS,788,75 
8/6/2020,KS,106,74 
8/7/2020,KS,813,72 
8/8/2020,KS,26,72 
8/9/2020,KS,153,72 
8/10/2020,KS,949,72 
8/11/2020,KS,87,73 
8/12/2020,KS,796,74 
8/13/2020,KS,110,74 
8/14/2020,KS,1159,73 
8/15/2020,KS,48,74 
8/16/2020,KS,201,77 
8/17/2020,KS,1049,79 
8/18/2020,KS,88,82 
8/19/2020,KS,701,84 
8/20/2020,KS,112,84 
8/21/2020,KS,966,82 
8/22/2020,KS,133,82 
8/23/2020,KS,182,81 
8/24/2020,KS,1282,80 
8/25/2020,KS,81,81 
8/26/2020,KS,1475,81 
8/27/2020,KS,138,81 
8/28/2020,KS,1106,82 
8/29/2020,KS,101,84 
8/30/2020,KS,102,88 
8/31/2020,KS,1396,91 
9/1/2020,KS,84,94 
9/2/2020,KS,1038,99 
9/3/2020,KS,226,104 
9/4/2020,KS,1294,110 
9/5/2020,KS,2,119 
9/6/2020,KS,100,131 
9/7/2020,KS,1258,142 
9/8/2020,KS,469,148 
9/9/2020,KS,511,150 
9/10/2020,KS,54,151 
9/11/2020,KS,950,149 
9/12/2020,KS,5,149 
9/13/2020,KS,10,151 
9/14/2020,KS,1463,152 
9/15/2020,KS,135,154 
9/16/2020,KS,823,153 
9/17/2020,KS,210,154 
9/18/2020,KS,1364,155 
9/19/2020,KS,17,159 
9/20/2020,KS,13,167 
9/21/2020,KS,1523,176 
9/22/2020,KS,281,183 
9/23/2020,KS,1118,185 
9/24/2020,KS,106,189 
9/25/2020,KS,1391,193 
9/26/2020,KS,0,197 
9/27/2020,KS,126,202 
9/28/2020,KS,1815,207 
9/29/2020,KS,158,215 
9/30/2020,KS,1006,221 
10/1/2020,KS,146,227 
10/2/2020,KS,1321,232 
10/3/2020,KS,22,236 
10/4/2020,KS,33,245 
10/5/2020,KS,1338,254 
10/6/2020,KS,260,261 
10/7/2020,KS,1054,259 
10/8/2020,KS,165,254 
10/9/2020,KS,1790,248 
10/10/2020,KS,107,244 
10/11/2020,KS,38,241 
10/12/2020,KS,1927,234 
10/13/2020,KS,234,233 
10/14/2020,KS,1273,231 
10/15/2020,KS,150,226 
10/16/2020,KS,1694,219 
10/17/2020,KS,107,214 
10/18/2020,KS,106,212 
10/19/2020,KS,1894,207 
10/20/2020,KS,267,206 
10/21/2020,KS,1416,201 
10/22/2020,KS,247,196 
10/23/2020,KS,1576,191 
10/24/2020,KS,55,186 
10/25/2020,KS,64,183 
10/26/2020,KS,2232,180 
10/27/2020,KS,288,180 
10/28/2020,KS,2724,178 
10/29/2020,KS,0,174 
10/30/2020,KS,0,172 
10/31/2020,KS,0,170 
1/21/2020,TX,0,1 
1/22/2020,TX,0,1 
1/23/2020,TX,0,1 
1/24/2020,TX,0,1 
1/25/2020,TX,0,1 
1/26/2020,TX,0,1 
1/27/2020,TX,0,1 
1/28/2020,TX,0,1 
1/29/2020,TX,0,1 
1/30/2020,TX,0,1 
1/31/2020,TX,0,1 
2/1/2020,TX,0,1 
2/2/2020,TX,0,1 
2/3/2020,TX,0,1 
2/4/2020,TX,0,1 
2/5/2020,TX,0,1 
2/6/2020,TX,0,1 
2/7/2020,TX,0,1 
2/8/2020,TX,0,1 
2/9/2020,TX,0,1 
2/10/2020,TX,0,1 
2/11/2020,TX,0,1 
2/12/2020,TX,1,1 
2/13/2020,TX,1,1 
2/14/2020,TX,0,1 
2/15/2020,TX,0,1 
2/16/2020,TX,0,1 
2/17/2020,TX,0,1 
2/18/2020,TX,0,1 
2/19/2020,TX,0,1 
2/20/2020,TX,0,1 
2/21/2020,TX,2,1 
2/22/2020,TX,0,1 
2/23/2020,TX,0,1 
2/24/2020,TX,6,1 
2/25/2020,TX,0,1 
2/26/2020,TX,0,1 
2/27/2020,TX,0,1 
2/28/2020,TX,1,1 
2/29/2020,TX,0,1 
3/1/2020,TX,0,1 
3/2/2020,TX,0,1 
3/3/2020,TX,0,1 
3/4/2020,TX,1,1 
3/5/2020,TX,4,1 
3/6/2020,TX,3,1 
3/7/2020,TX,0,1 
3/8/2020,TX,4,1 
3/9/2020,TX,1,1 
3/10/2020,TX,7,10 
3/11/2020,TX,2,11 
3/12/2020,TX,8,14 
3/13/2020,TX,17,16 
3/14/2020,TX,11,20 
3/15/2020,TX,11,24 
3/16/2020,TX,7,30 
3/17/2020,TX,19,37 
3/18/2020,TX,60,46 
3/19/2020,TX,82,55 
3/20/2020,TX,138,65 
3/21/2020,TX,161,77 
3/22/2020,TX,92,87 
3/23/2020,TX,89,98 
3/24/2020,TX,129,112 
3/25/2020,TX,275,128 
3/26/2020,TX,410,143 
3/27/2020,TX,429,159 
3/28/2020,TX,410,176 
3/29/2020,TX,341,194 
3/30/2020,TX,343,212 
3/31/2020,TX,523,219 
4/1/2020,TX,814,262 
4/2/2020,TX,550,296 
4/3/2020,TX,821,321 
4/4/2020,TX,793,349 
4/5/2020,TX,551,373 
4/6/2020,TX,1033,397 
4/7/2020,TX,818,412 
4/8/2020,TX,929,436 
4/9/2020,TX,1475,471 
4/10/2020,TX,919,475 
4/11/2020,TX,917,480 
4/12/2020,TX,568,476 
4/13/2020,TX,711,458 
4/14/2020,TX,816,446 
4/15/2020,TX,803,441 
4/16/2020,TX,822,446 
4/17/2020,TX,1203,442 
4/18/2020,TX,796,428 
4/19/2020,TX,514,422 
4/20/2020,TX,594,416 
4/21/2020,TX,914,399 
4/22/2020,TX,820,397 
4/23/2020,TX,937,398 
4/24/2020,TX,944,396 
4/25/2020,TX,844,390 
4/26/2020,TX,715,386 
4/27/2020,TX,754,380 
4/28/2020,TX,905,371 
4/29/2020,TX,971,387 
4/30/2020,TX,1233,404 
5/1/2020,TX,1270,382 
5/2/2020,TX,1091,382 
5/3/2020,TX,866,378 
5/4/2020,TX,835,382 
5/5/2020,TX,1152,385 
5/6/2020,TX,1155,381 
5/7/2020,TX,1241,392 
5/8/2020,TX,1261,397 
5/9/2020,TX,906,411 
5/10/2020,TX,1188,412 
5/11/2020,TX,951,410 
5/12/2020,TX,1360,413 
5/13/2020,TX,1474,422 
5/14/2020,TX,1347,437 
5/15/2020,TX,1818,454 
5/16/2020,TX,879,471 
5/17/2020,TX,962,480 
5/18/2020,TX,960,490 
5/19/2020,TX,1292,506 
5/20/2020,TX,1289,530 
5/21/2020,TX,1072,561 
5/22/2020,TX,928,583 
5/23/2020,TX,1082,609 
5/24/2020,TX,599,635 
5/25/2020,TX,440,666 
5/26/2020,TX,1083,693 
5/27/2020,TX,1532,725 
5/28/2020,TX,1715,771 
5/29/2020,TX,1253,810 
5/30/2020,TX,1323,849 
5/31/2020,TX,1578,885 
6/1/2020,TX,1107,917 
6/2/2020,TX,1885,945 
6/3/2020,TX,1580,976 
6/4/2020,TX,1784,1036 
6/5/2020,TX,1993,1093 
6/6/2020,TX,1754,1156 
6/7/2020,TX,871,1221 
6/8/2020,TX,1378,1293 
6/9/2020,TX,1945,1364 
6/10/2020,TX,2500,1451 
6/11/2020,TX,2001,1548 
6/12/2020,TX,2259,1623 
6/13/2020,TX,2089,1685 
6/14/2020,TX,1422,1787 
6/15/2020,TX,2184,1891 
6/16/2020,TX,4247,1965 
6/17/2020,TX,3493,2067 
6/18/2020,TX,3211,2188 
6/19/2020,TX,4645,2266 
6/20/2020,TX,4272,2354 
6/21/2020,TX,3292,2456 
6/22/2020,TX,4760,2578 
6/23/2020,TX,5080,2706 
6/24/2020,TX,6584,2864 
6/25/2020,TX,5473,3063 
6/26/2020,TX,5799,3263 
6/27/2020,TX,6057,3530 
6/28/2020,TX,4227,3774 
6/29/2020,TX,5890,4019 
6/30/2020,TX,7947,4304 
7/1/2020,TX,8123,4569 
7/2/2020,TX,7434,4857 
7/3/2020,TX,7789,5007 
7/4/2020,TX,5658,5161 
7/5/2020,TX,4430,5370 
7/6/2020,TX,9213,5615 
7/7/2020,TX,9814,5843 
7/8/2020,TX,9952,6070 
7/9/2020,TX,10909,6277 
7/10/2020,TX,9923,6352 
7/11/2020,TX,8332,6395 
7/12/2020,TX,6531,6536 
7/13/2020,TX,8921,6683 
7/14/2020,TX,10906,6830 
7/15/2020,TX,11840,6946 
7/16/2020,TX,15038,7209 
7/17/2020,TX,9738,7300 
7/18/2020,TX,8805,7441 
7/19/2020,TX,7977,7618 
7/20/2020,TX,7636,7798 
7/21/2020,TX,9922,8027 
7/22/2020,TX,10967,8015 
7/23/2020,TX,9543,7746 
7/24/2020,TX,7558,7439 
7/25/2020,TX,7947,7218 
7/26/2020,TX,4129,7030 
7/27/2020,TX,6557,6821 
7/28/2020,TX,10554,6615 
7/29/2020,TX,9042,6482 
7/30/2020,TX,10243,6399 
7/31/2020,TX,10956,6265 
8/1/2020,TX,5134,6119 
8/2/2020,TX,6535,5985 
8/3/2020,TX,8782,5872 
8/4/2020,TX,9564,5761 
8/5/2020,TX,9362,5665 
8/6/2020,TX,7635,5609 
8/7/2020,TX,8164,5453 
8/8/2020,TX,6339,5320 
8/9/2020,TX,5787,5229 
8/10/2020,TX,6790,5116 
8/11/2020,TX,7716,4981 
8/12/2020,TX,6927,4894 
8/13/2020,TX,6980,4881 
8/14/2020,TX,8865,4858 
8/15/2020,TX,7673,4829 
8/16/2020,TX,8121,4793 
8/17/2020,TX,5594,4772 
8/18/2020,TX,8162,4743 
8/19/2020,TX,5403,4701 
8/20/2020,TX,5277,4676 
8/21/2020,TX,5505,4588 
8/22/2020,TX,5751,4513 
8/23/2020,TX,2988,4495 
8/24/2020,TX,5477,4485 
8/25/2020,TX,6086,4474 
8/26/2020,TX,6129,4453 
8/27/2020,TX,3811,4404 
8/28/2020,TX,4845,4337 
8/29/2020,TX,5342,4273 
8/30/2020,TX,2713,4211 
8/31/2020,TX,3770,4193 
9/1/2020,TX,5217,4264 
9/2/2020,TX,4310,4421 
9/3/2020,TX,3477,4555 
9/4/2020,TX,5468,4627 
9/5/2020,TX,4457,4695 
9/6/2020,TX,2092,4764 
9/7/2020,TX,871,4861 
9/8/2020,TX,4218,4935 
9/9/2020,TX,4722,5059 
9/10/2020,TX,2739,5189 
9/11/2020,TX,5407,5259 
9/12/2020,TX,2626,5249 
9/13/2020,TX,4020,5249 
9/14/2020,TX,4606,5282 
9/15/2020,TX,6962,5259 
9/16/2020,TX,4525,5204 
9/17/2020,TX,4389,5217 
9/18/2020,TX,3229,5215 
9/19/2020,TX,3262,5182 
9/20/2020,TX,5546,5120 
9/21/2020,TX,22276,5090 
9/22/2020,TX,4333,5097 
9/23/2020,TX,4482,5056 
9/24/2020,TX,4828,5013 
9/25/2020,TX,3265,4923 
9/26/2020,TX,2998,4792 
9/27/2020,TX,5897,4728 
9/28/2020,TX,3140,4719 
9/29/2020,TX,6864,4692 
9/30/2020,TX,3484,4729 
10/1/2020,TX,4039,4764 
10/2/2020,TX,5727,4773 
10/3/2020,TX,5449,4792 
10/4/2020,TX,3029,4831 
10/5/2020,TX,3977,4871 
10/6/2020,TX,4658,4854 
10/7/2020,TX,5942,4855 
10/8/2020,TX,4558,4851 
10/9/2020,TX,4506,4789 
10/10/2020,TX,3455,4631 
10/11/2020,TX,2975,4502 
10/12/2020,TX,4047,4438 
10/13/2020,TX,5474,4353 
10/14/2020,TX,5871,4303 
10/15/2020,TX,5783,4245 
10/16/2020,TX,5591,4153 
10/17/2020,TX,4426,4054 
10/18/2020,TX,5383,3952 
10/19/2020,TX,4639,3821 
10/20/2020,TX,5863,3692 
10/21/2020,TX,6426,3573 
10/22/2020,TX,5229,3440 
10/23/2020,TX,7634,3252 
10/24/2020,TX,7325,3053 
10/25/2020,TX,3935,2880 
